,t,Reproduction S,Death S,Death I,Dispersal I,Dispersal S,Extinction,Infection,Recovery
982,8.755542662125151,10435.5,8003.3865,728.0,364.0,347.84999999999997,2.0000000000000004,12032.78,10920.0
983,8.76253516192556,10402.5,7968.533999999999,729.0999999999999,364.54999999999995,346.75,2.0000000000000004,12003.805,10936.5
984,8.769527989765807,10419.0,7983.3105,728.7,364.35,347.30000000000007,2.0000000000000004,11997.305,10930.5
985,8.776537333991223,10434.0,7984.74,727.6000000000001,363.80000000000007,347.8,2.0000000000000004,11981.650000000001,10914.0
986,8.783577178330308,10441.5,8001.1755,728.6000000000001,364.30000000000007,348.05,2.0000000000000004,11992.079999999998,10929.0
987,8.790608124508072,10428.0,8003.01,731.5000000000001,365.75000000000006,347.6,2.0000000000000004,11991.12,10972.5
988,8.797620116930739,10479.0,8056.183499999998,730.6999999999999,365.34999999999997,349.3,2.0000000000000004,12062.485,10960.5
989,8.804613331459558,10555.5,8135.343,728.8,364.4,351.8499999999999,2.0000000000000004,12151.814999999999,10932.0
990,8.811591557652735,10573.5,8155.027499999999,728.0000000000002,364.0000000000001,352.45,2.0000000000000004,12162.199999999999,10920.0
991,8.818572912689858,10578.0,8153.438999999999,728.6,364.3,352.6,2.0000000000000004,12145.610000000002,10929.0
992,8.825572858751654,10621.5,8192.088,727.4999999999999,363.74999999999994,354.05,2.0000000000000004,12144.725,10912.5
993,8.832604584556645,10612.5,8175.268499999999,726.9,363.45,353.75,2.0000000000000004,12147.630000000003,10903.5
994,8.839633991927434,10587.0,8146.670999999999,729.8,364.9,352.9,2.0000000000000004,12130.09,10947.0
995,8.846661511789527,10639.5,8202.022500000001,727.9000000000001,363.95000000000005,354.65000000000003,2.0000000000000004,12171.880000000001,10918.5
996,8.853691408764245,10599.0,8167.345499999999,730.8000000000001,365.40000000000003,353.30000000000007,2.0000000000000004,12109.715000000002,10962.0
997,8.860734820238308,10596.0,8166.018,731.5,365.75,353.2,2.0000000000000004,12131.739999999998,10972.5
998,8.867759712798383,10597.5,8175.163500000001,732.1,366.05,353.25000000000006,2.0000000000000004,12126.369999999999,10981.5
999,8.874783975328729,10593.0,8163.2415,731.5000000000002,365.7500000000001,353.1,2.0000000000000004,12119.975,10972.5
1000,8.88181501927183,10576.5,8145.115500000001,733.6000000000001,366.80000000000007,352.55000000000007,2.0000000000000004,12115.880000000001,11004.0
